,benchmark_value,cash,date,execution_loss,long_exposure,pnl,portfolio_value,positions,short_exposure
1238,90828.0,100000,2016-11-09 16:34:11.153120,-82,1692360,116858,1792360,"{u'A': 52, u'B': 58}",0
1239,90745.0,100000,2016-11-09 16:53:27.455240,-80,1669246,117776,1769246,"{u'A': 51, u'B': 58}",0
1240,91116.0,100000,2016-11-09 17:14:06.657660,-79,1684627,111648,1784627,"{u'A': 51, u'B': 59}",0
1241,91137.0,100000,2016-11-09 17:34:28.303520,-78,1633896,112144,1733896,"{u'A': 50, u'B': 56}",0
1242,90713.0,100000,2016-11-09 17:55:12.155160,-83,1613646,119452,1713646,"{u'A': 49, u'B': 57}",0
1243,91451.0,100000,2016-11-09 18:13:49.153660,-84,1599047,106102,1699047,"{u'A': 49, u'B': 54}",0
1244,91303.0,100000,2016-11-09 18:35:06.254770,-84,1634816,107633,1734816,"{u'A': 49, u'B': 58}",0
1245,91483.0,100000,2016-11-09 18:52:29.072120,-84,1750014,104270,1850014,"{u'A': 54, u'B': 58}",0
1246,91707.0,100000,2016-11-09 19:09:15.155600,-87,1735464,100110,1835464,"{u'A': 54, u'B': 56}",0
1247,91764.0,100000,2016-11-09 19:27:19.179160,-83,1732936,98988,1832936,"{u'A': 53, u'B': 58}",0
1248,92146.0,100000,2016-11-09 20:42:00.154100,-75,1771566,92293,1871566,"{u'A': 54, u'B': 59}",0
1249,92283.0,100000,2016-11-09 21:26:02.353600,-72,1796036,90360,1896036,"{u'A': 55, u'B': 59}",0
1250,91880.0,100000,2016-11-09 22:24:45.910000,-77,1743920,97360,1843920,"{u'A': 53, u'B': 59}",0
1251,92173.0,100000,2016-11-09 23:30:59.052300,-76,1723117,92074,1823117,"{u'A': 51, u'B': 61}",0
1252,92182.0,100000,2016-11-10 00:26:46.153780,-77,1759003,91866,1859003,"{u'A': 53, u'B': 60}",0
1253,92426.0,100000,2016-11-10 01:07:27.653080,-88,1731274,87657,1831274,"{u'A': 52, u'B': 59}",0
1254,92645.0,100000,2016-11-10 01:37:54.504040,-86,1703518,83391,1803518,"{u'A': 51, u'B': 58}",0
1255,92958.0,100000,2016-11-10 01:59:23.763230,-85,1686244,78060,1786244,"{u'A': 50, u'B': 58}",0
1256,92638.0,100000,2016-11-10 02:22:32.153480,-86,1758274,83465,1858274,"{u'A': 53, u'B': 59}",0
1257,93714.0,100000,2016-11-10 12:18:06.802090,-91,1772194,63143,1872194,"{u'A': 54, u'B': 56}",0
1258,93801.0,100000,2016-11-10 12:35:51.758770,-92,1741029,61879,1841029,"{u'A': 53, u'B': 55}",0
1259,93859.0,100000,2016-11-10 12:54:00.254640,-92,1745107,61391,1845107,"{u'A': 54, u'B': 53}",0
1260,93555.0,100000,2016-11-10 13:12:30.230800,-92,1721517,65736,1821517,"{u'A': 54, u'B': 51}",0
1261,93474.0,100000,2016-11-10 13:32:24.151110,-89,1714199,67153,1814199,"{u'A': 55, u'B': 48}",0
1262,93618.0,100000,2016-11-10 13:56:12.452930,-91,1753223,64245,1853223,"{u'A': 57, u'B': 47}",0
1263,93650.0,100000,2016-11-10 14:21:36.151300,-92,1812972,63530,1912972,"{u'A': 60, u'B': 46}",0
1264,93542.0,100000,2016-11-10 14:57:06.057480,-89,1797503,65734,1897503,"{u'A': 59, u'B': 47}",0
1265,93778.0,100000,2016-11-10 16:22:48.599310,-89,1746273,61729,1846273,"{u'A': 57, u'B': 46}",0
1266,93732.0,100000,2016-11-10 16:49:26.148050,-88,1723036,62102,1823036,"{u'A': 56, u'B': 46}",0
1267,93662.0,100000,2016-11-10 17:20:54.247670,-87,1744511,63530,1844511,"{u'A': 57, u'B': 46}",0
1268,93692.0,100000,2016-11-10 17:57:14.397150,-89,1758668,62679,1858668,"{u'A': 58, u'B': 45}",0
1269,93789.0,100000,2016-11-10 18:25:22.897630,-86,1783288,60904,1883288,"{u'A': 59, u'B': 45}",0
1270,93571.0,100000,2016-11-10 18:50:11.398470,-84,1756659,64666,1856659,"{u'A': 58, u'B': 45}",0
1271,93394.0,100000,2016-11-10 19:09:49.349940,-87,1780398,67541,1880398,"{u'A': 60, u'B': 43}",0
1272,93801.0,100000,2016-11-10 20:17:43.100160,-82,1843008,60272,1943008,"{u'A': 62, u'B': 44}",0
1273,93638.0,100000,2016-11-10 20:57:39.549680,-81,1895866,62835,1995866,"{u'A': 64, u'B': 45}",0
1274,93774.0,100000,2016-11-10 21:53:50.648830,-79,1852534,60331,1952534,"{u'A': 62, u'B': 45}",0
1275,93687.0,100000,2016-11-10 22:46:36.649220,-78,1822322,61814,1922322,"{u'A': 62, u'B': 42}",0
1276,93545.0,100000,2016-11-10 23:29:17.148780,-80,1842834,64195,1942834,"{u'A': 63, u'B': 42}",0
1277,93471.0,100000,2016-11-11 00:06:13.548040,-83,1915800,65609,2015800,"{u'A': 65, u'B': 45}",0
1278,93363.0,100000,2016-11-11 00:43:49.147100,-82,1927002,67696,2027002,"{u'A': 66, u'B': 44}",0
1279,93117.0,100000,2016-11-11 01:19:16.147400,-83,1861940,71831,1961940,"{u'A': 65, u'B': 40}",0
1280,92978.0,100000,2016-11-11 01:43:23.146990,-85,1902234,73320,2002234,"{u'A': 66, u'B': 42}",0
1281,92710.0,100000,2016-11-11 02:06:34.198820,-87,1860602,78907,1960602,"{u'A': 64, u'B': 43}",0
1282,92336.0,100000,2016-11-11 02:31:33.198440,-84,1826876,86241,1926876,"{u'A': 62, u'B': 45}",0
1283,92504.0,100000,2016-11-11 12:20:41.237670,-88,1775752,82732,1875752,"{u'A': 60, u'B': 44}",0
1284,92276.0,100000,2016-11-11 12:38:38.388670,-94,1748414,87462,1848414,"{u'A': 59, u'B': 44}",0
1285,91913.0,100000,2016-11-11 12:56:18.438340,-97,1669795,94403,1769795,"{u'A': 55, u'B': 46}",0
1286,91958.0,100000,2016-11-11 13:14:00.441350,-94,1737964,93743,1837964,"{u'A': 58, u'B': 46}",0
1287,91678.0,100000,2016-11-11 13:34:51.989910,-98,1768380,98887,1868380,"{u'A': 60, u'B': 45}",0
1288,91839.0,100000,2016-11-11 13:56:54.594080,-98,1669581,96556,1769581,"{u'A': 58, u'B': 39}",0
1289,91720.0,100000,2016-11-11 14:19:59.276110,-94,1731360,98495,1831360,"{u'A': 60, u'B': 41}",0
1290,92175.0,100000,2016-11-11 14:45:51.836530,-95,1774470,90972,1874470,"{u'A': 62, u'B': 40}",0
1291,92617.0,100000,2016-11-11 16:08:29.439660,-96,1813831,83560,1913831,"{u'A': 63, u'B': 41}",0
1292,92382.0,100000,2016-11-11 16:37:47.486260,-98,1828008,88307,1928008,"{u'A': 63, u'B': 43}",0
1293,92174.0,100000,2016-11-11 17:07:56.435790,-99,1769734,92084,1869734,"{u'A': 61, u'B': 42}",0
1294,92407.0,100000,2016-11-11 17:37:40.439580,-103,1841570,87944,1941570,"{u'A': 64, u'B': 42}",0
1295,92032.0,100000,2016-11-11 18:07:40.437810,-105,1802743,94791,1902743,"{u'A': 63, u'B': 41}",0
1296,91892.0,100000,2016-11-11 18:35:25.237960,-103,1823372,96674,1923372,"{u'A': 64, u'B': 41}",0
1297,92116.0,100000,2016-11-11 18:59:16.338130,-103,1785147,93611,1885147,"{u'A': 63, u'B': 39}",0
1298,92072.0,100000,2016-11-11 19:21:25.439030,-104,1828970,94859,1928970,"{u'A': 65, u'B': 39}",0
1299,91436.0,100000,2016-11-11 20:43:14.438810,-109,1848638,106904,1948638,"{u'A': 66, u'B': 40}",0
1300,91086.0,100000,2016-11-11 21:25:56.691450,-108,1832274,113928,1932274,"{u'A': 66, u'B': 39}",0
1301,90898.0,100000,2016-11-11 22:18:20.437570,-109,1774868,117616,1874868,"{u'A': 64, u'B': 38}",0
1302,90976.0,100000,2016-11-11 23:20:05.439010,-109,1776388,116083,1876388,"{u'A': 64, u'B': 38}",0
1303,91393.0,100000,2016-11-12 00:14:40.887210,-107,1752566,108205,1852566,"{u'A': 63, u'B': 37}",0
1304,91246.0,100000,2016-11-12 01:10:40.435900,-112,1787770,110293,1887770,"{u'A': 63, u'B': 41}",0
1305,90925.0,100000,2016-11-12 01:49:48.937720,-109,1794680,116317,1894680,"{u'A': 64, u'B': 40}",0
1306,90843.0,100000,2016-11-12 02:25:16.386450,-103,1881872,118017,1981872,"{u'A': 68, u'B': 40}",0
1307,91292.0,100000,2016-11-14 12:21:23.831150,-99,1934860,109608,2034860,"{u'A': 70, u'B': 40}",0
1308,91394.0,100000,2016-11-14 12:40:02.831490,-99,1868299,109442,1968299,"{u'A': 67, u'B': 40}",0
1309,90733.0,100000,2016-11-14 12:57:44.236190,-100,1820209,122464,1920209,"{u'A': 65, u'B': 41}",0
1310,90720.0,100000,2016-11-14 13:16:49.333000,-101,1833510,122014,1933510,"{u'A': 66, u'B': 40}",0
1311,90935.0,100000,2016-11-14 13:37:57.886720,-103,1818612,118311,1918612,"{u'A': 66, u'B': 38}",0
1312,91037.0,100000,2016-11-14 14:01:42.836900,-101,1801554,116776,1901554,"{u'A': 66, u'B': 36}",0
1313,91274.0,100000,2016-11-14 14:21:58.430610,-98,1927676,111454,2027676,"{u'A': 71, u'B': 37}",0
1314,91104.0,100000,2016-11-14 14:50:00.840990,-98,1901928,114940,2001928,"{u'A': 70, u'B': 37}",0
1315,91130.0,100000,2016-11-14 16:19:02.431570,-98,1878957,115697,1978957,"{u'A': 69, u'B': 37}",0
1316,91125.0,100000,2016-11-14 16:51:17.580580,-97,1935972,116045,2035972,"{u'A': 72, u'B': 36}",0
1317,90966.0,100000,2016-11-14 17:24:58.280860,-97,1910796,118953,2010796,"{u'A': 71, u'B': 36}",0
1318,91007.0,100000,2016-11-14 18:01:05.430260,-98,1964968,118572,2064968,"{u'A': 73, u'B': 37}",0
1319,91329.0,100000,2016-11-14 18:31:19.130980,-99,1876614,112264,1976614,"{u'A': 70, u'B': 34}",0
1320,91144.0,100000,2016-11-14 18:57:29.830860,-99,1866423,116663,1966423,"{u'A': 71, u'B': 31}",0
1321,91352.0,100000,2016-11-14 19:19:59.032020,-97,1857410,112795,1957410,"{u'A': 70, u'B': 32}",0
1322,91168.0,100000,2016-11-14 20:47:07.832690,-93,1920156,116687,2020156,"{u'A': 73, u'B': 32}",0
1323,91058.0,100000,2016-11-14 21:48:10.882150,-92,1851696,118572,1951696,"{u'A': 70, u'B': 32}",0
1324,90931.0,100000,2016-11-14 22:38:28.882270,-93,1858719,120861,1958719,"{u'A': 70, u'B': 33}",0
1325,90916.0,100000,2016-11-14 23:32:19.380740,-91,1836741,120668,1936741,"{u'A': 69, u'B': 33}",0
1326,91077.0,100000,2016-11-15 00:33:29.980560,-87,1945440,117146,2045440,"{u'A': 75, u'B': 30}",0
1327,91015.0,100000,2016-11-15 01:21:51.980780,-85,1963025,118226,2063025,"{u'A': 75, u'B': 32}",0
1328,91082.0,100000,2016-11-15 01:53:10.832230,-95,1964138,117167,2064138,"{u'A': 75, u'B': 32}",0
1329,91230.0,100000,2016-11-15 02:27:22.136300,-94,1891130,114091,1991130,"{u'A': 72, u'B': 31}",0
1330,91620.0,100000,2016-11-15 12:27:54.711920,-96,1940624,105565,2040624,"{u'A': 73, u'B': 33}",0
1331,91739.0,100000,2016-11-15 12:55:32.714540,-99,1888307,103681,1988307,"{u'A': 71, u'B': 32}",0
1332,91517.0,100000,2016-11-15 13:26:00.715650,-107,1864861,108310,1964861,"{u'A': 71, u'B': 30}",0
1333,91528.0,100000,2016-11-15 13:57:23.348830,-111,1855423,108384,1955423,"{u'A': 71, u'B': 29}",0
1334,91401.0,100000,2016-11-15 14:31:31.023610,-116,1839660,111311,1939660,"{u'A': 70, u'B': 30}",0
1335,91557.0,100000,2016-11-15 16:11:57.712310,-118,1814923,107869,1914923,"{u'A': 70, u'B': 27}",0
1336,91497.0,100000,2016-11-15 16:49:22.660290,-118,1782037,109079,1882037,"{u'A': 69, u'B': 26}",0
1337,91475.0,100000,2016-11-15 17:29:05.660820,-118,1867188,109561,1967188,"{u'A': 72, u'B': 28}",0
1338,91418.0,100000,2016-11-15 18:07:39.961360,-110,1878789,110853,1978789,"{u'A': 73, u'B': 27}",0
1339,91630.0,100000,2016-11-15 18:40:12.212820,-107,1923910,106840,2023910,"{u'A': 74, u'B': 29}",0
1340,91721.0,100000,2016-11-15 19:09:14.415120,-110,1919661,105210,2019661,"{u'A': 75, u'B': 26}",0
1341,91596.0,100000,2016-11-15 20:46:26.364880,-115,1976968,107828,2076968,"{u'A': 76, u'B': 30}",0
1342,91368.0,100000,2016-11-15 22:21:06.264600,-114,1962770,112642,2062770,"{u'A': 76, u'B': 29}",0
1343,91314.0,100000,2016-11-15 23:44:25.664170,-121,2012025,113721,2112025,"{u'A': 77, u'B': 32}",0
1344,91369.0,100000,2016-11-16 00:49:18.662990,-117,1946278,112775,2046278,"{u'A': 74, u'B': 32}",0
1345,91555.0,100000,2016-11-16 01:41:18.663000,-124,1870335,109098,1970335,"{u'A': 70, u'B': 33}",0
1346,91849.0,100000,2016-11-16 02:22:26.211450,-122,1885508,103329,1985508,"{u'A': 70, u'B': 34}",0
1347,92172.0,100000,2016-11-16 12:23:38.875210,-120,1900780,97529,2000780,"{u'A': 70, u'B': 35}",0
1348,92108.0,100000,2016-11-16 12:44:50.628010,-124,1963394,98731,2063394,"{u'A': 72, u'B': 37}",0
1349,91923.0,100000,2016-11-16 13:06:18.822820,-125,1838718,101865,1938718,"{u'A': 67, u'B': 36}",0
1350,92110.0,100000,2016-11-16 13:31:00.770990,-125,1756568,97972,1856568,"{u'A': 64, u'B': 34}",0
1351,92038.0,100000,2016-11-16 14:00:30.877730,-122,1719898,99295,1819898,"{u'A': 62, u'B': 35}",0
1352,92159.0,100000,2016-11-16 14:30:14.819370,-121,1677215,97122,1777215,"{u'A': 60, u'B': 35}",0
1353,91969.0,100000,2016-11-16 16:04:45.568440,-120,1655877,99589,1755877,"{u'A': 60, u'B': 33}",0
1354,92044.0,100000,2016-11-16 16:38:42.617880,-119,1638436,98173,1738436,"{u'A': 60, u'B': 31}",0
1355,92000.0,100000,2016-11-16 17:19:00.268420,-123,1592752,99018,1692752,"{u'A': 58, u'B': 31}",0
1356,92074.0,100000,2016-11-16 18:00:05.968660,-125,1539672,97804,1639672,"{u'A': 56, u'B': 30}",0
1357,91888.0,100000,2016-11-16 18:31:51.820040,-126,1494773,101453,1594773,"{u'A': 55, u'B': 28}",0
1358,91527.0,100000,2016-11-16 18:57:22.820090,-124,1477055,106307,1577055,"{u'A': 54, u'B': 29}",0
1359,91176.0,100000,2016-11-16 19:20:05.711260,-127,1439089,112824,1539089,"{u'A': 53, u'B': 28}",0
1360,90953.0,100000,2016-11-16 20:54:06.219460,-125,1392453,116281,1492453,"{u'A': 54, u'B': 21}",0
1361,90918.0,100000,2016-11-16 22:06:20.419580,-126,1379467,116420,1479467,"{u'A': 53, u'B': 22}",0
1362,90679.0,100000,2016-11-16 23:15:33.619030,-127,1382099,119567,1482099,"{u'A': 52, u'B': 25}",0
1363,90598.0,100000,2016-11-17 00:13:53.169420,-126,1349562,120705,1449562,"{u'A': 51, u'B': 24}",0
1364,90637.0,100000,2016-11-17 01:08:39.819600,-123,1311783,120021,1411783,"{u'A': 48, u'B': 27}",0
1365,90912.0,100000,2016-11-17 01:53:45.219130,-124,1305996,116433,1405996,"{u'A': 48, u'B': 26}",0
1366,91016.0,100000,2016-11-17 02:34:45.674230,-121,1284815,115481,1384815,"{u'A': 47, u'B': 26}",0
1367,90858.0,100000,2016-11-17 12:34:13.797140,-123,1352880,117465,1452880,"{u'A': 51, u'B': 24}",0
1368,91639.0,100000,2016-11-17 13:00:34.748170,-120,1367306,106612,1467306,"{u'A': 52, u'B': 22}",0
1369,91447.0,100000,2016-11-17 13:30:10.998460,-117,1285353,108795,1385353,"{u'A': 48, u'B': 23}",0
1370,91215.0,100000,2016-11-17 14:05:26.201460,-124,1334073,111754,1434073,"{u'A': 52, u'B': 19}",0
1371,91232.0,100000,2016-11-17 14:40:09.621430,-122,1337492,111874,1437492,"{u'A': 53, u'B': 17}",0
1372,91163.0,100000,2016-11-17 16:18:39.592130,-121,1346275,112432,1446275,"{u'A': 53, u'B': 18}",0
1373,91220.0,100000,2016-11-17 17:00:58.594030,-122,1271132,111507,1371132,"{u'A': 50, u'B': 17}",0
1374,91298.0,100000,2016-11-17 17:38:24.821400,-131,1244156,110443,1344156,"{u'A': 50, u'B': 14}",0
1375,90897.0,100000,2016-11-17 18:12:36.044040,-133,1206984,116055,1306984,"{u'A': 49, u'B': 13}",0
1376,90920.0,100000,2016-11-17 18:47:43.194690,-135,1172828,115145,1272828,"{u'A': 47, u'B': 14}",0
1377,91085.0,100000,2016-11-17 19:15:58.345130,-138,1118185,112485,1218185,"{u'A': 44, u'B': 15}",0
1378,91084.0,100000,2016-11-17 20:55:02.296140,-142,1095836,112597,1195836,"{u'A': 43, u'B': 15}",0
1379,91113.0,100000,2016-11-17 22:36:21.693900,-149,1137261,112099,1237261,"{u'A': 44, u'B': 17}",0
1380,91006.0,100000,2016-11-18 00:03:25.594400,-147,1180170,113634,1280170,"{u'A': 46, u'B': 17}",0
1381,91016.0,100000,2016-11-18 01:20:23.593770,-149,1135964,113433,1235964,"{u'A': 44, u'B': 17}",0
1382,91304.0,100000,2016-11-18 01:56:29.693430,-149,1139510,109894,1239510,"{u'A': 44, u'B': 17}",0
1383,91341.0,100000,2016-11-18 02:36:21.143690,-150,1184445,109572,1284445,"{u'A': 46, u'B': 17}",0
1384,90777.0,100000,2016-11-18 12:30:51.926220,-154,1136610,116640,1236610,"{u'A': 45, u'B': 15}",0
1385,90775.0,100000,2016-11-18 12:51:07.959670,-153,1128259,115709,1228259,"{u'A': 45, u'B': 14}",0
1386,91026.0,100000,2016-11-18 13:12:38.104160,-154,1077453,112783,1177453,"{u'A': 43, u'B': 13}",0
1387,91181.0,100000,2016-11-18 13:35:35.705510,-154,1102233,110314,1202233,"{u'A': 44, u'B': 13}",0
1388,91163.0,100000,2016-11-18 14:04:44.905720,-153,1092324,110915,1192324,"{u'A': 44, u'B': 12}",0
1389,91179.0,100000,2016-11-18 14:34:39.408630,-151,1133409,110751,1233409,"{u'A': 45, u'B': 14}",0
1390,91124.0,100000,2016-11-18 16:13:09.904800,-149,1091760,111469,1191760,"{u'A': 44, u'B': 12}",0
1391,91125.0,100000,2016-11-18 16:49:12.253970,-149,1110318,111539,1210318,"{u'A': 44, u'B': 14}",0
1392,91048.0,100000,2016-11-18 17:22:53.305570,-148,1140660,112740,1240660,"{u'A': 45, u'B': 15}",0
1393,91146.0,100000,2016-11-18 18:00:55.505020,-146,1141695,111705,1241695,"{u'A': 45, u'B': 15}",0
1394,91496.0,100000,2016-11-18 18:31:23.655730,-150,1110907,107268,1210907,"{u'A': 43, u'B': 16}",0
1395,91503.0,100000,2016-11-18 19:00:46.256040,-149,1133508,107006,1233508,"{u'A': 44, u'B': 16}",0
1396,91364.0,100000,2016-11-18 19:29:15.855530,-150,1195392,108452,1295392,"{u'A': 46, u'B': 18}",0
1397,91116.0,100000,2016-11-18 21:20:54.806590,-150,1157342,111267,1257342,"{u'A': 44, u'B': 19}",0
1398,91183.0,100000,2016-11-18 23:11:07.355340,-149,1126563,110465,1226563,"{u'A': 43, u'B': 18}",0
1399,91269.0,100000,2016-11-19 00:15:20.903210,-151,1073385,109683,1173385,"{u'A': 41, u'B': 17}",0
1400,91291.0,100000,2016-11-19 01:29:59.804040,-147,1125215,109797,1225215,"{u'A': 45, u'B': 13}",0
1401,91191.0,100000,2016-11-19 02:11:54.202540,-149,1158990,111271,1258990,"{u'A': 47, u'B': 12}",0
1402,91214.0,100000,2016-11-21 12:19:35.830130,-149,1150523,110468,1250523,"{u'A': 47, u'B': 11}",0
1403,91266.0,100000,2016-11-21 12:39:15.277300,-145,1159170,111140,1259170,"{u'A': 47, u'B': 12}",0
1404,91747.0,100000,2016-11-21 12:56:47.976560,-145,1142290,105649,1242290,"{u'A': 46, u'B': 12}",0
1405,92118.0,100000,2016-11-21 13:15:10.229270,-141,1110334,102256,1210334,"{u'A': 44, u'B': 13}",0
1406,92120.0,100000,2016-11-21 13:36:21.229490,-144,1151520,102419,1251520,"{u'A': 45, u'B': 15}",0
1407,92259.0,100000,2016-11-21 13:59:15.225970,-146,1107686,101352,1207686,"{u'A': 43, u'B': 15}",0
1408,92042.0,100000,2016-11-21 14:23:32.232470,-148,1073114,103997,1173114,"{u'A': 42, u'B': 14}",0
1409,92010.0,100000,2016-11-21 14:52:46.234430,-143,1066097,105059,1166097,"{u'A': 43, u'B': 11}",0
1410,91739.0,100000,2016-11-21 16:20:21.273100,-145,996667,107463,1096667,"{u'A': 40, u'B': 11}",0
1411,91892.0,100000,2016-11-21 16:54:22.922280,-143,981470,106236,1081470,"{u'A': 38, u'B': 14}",0
1412,91646.0,100000,2016-11-21 17:28:22.272460,-148,921580,108745,1021580,"{u'A': 35, u'B': 15}",0
1413,91844.0,100000,2016-11-21 18:03:06.721930,-149,926620,107187,1026620,"{u'A': 36, u'B': 13}",0
1414,91984.0,100000,2016-11-21 18:34:50.872580,-150,973124,105431,1073124,"{u'A': 38, u'B': 13}",0
1415,91981.0,100000,2016-11-21 19:02:53.224320,-149,941004,105723,1041004,"{u'A': 37, u'B': 12}",0
1416,91689.0,100000,2016-11-21 20:18:05.326370,-146,982782,108697,1082782,"{u'A': 39, u'B': 12}",0
1417,91917.0,100000,2016-11-21 21:31:46.528480,-147,1004225,106125,1104225,"{u'A': 39, u'B': 14}",0
1418,91890.0,100000,2016-11-21 23:06:38.925330,-151,985077,106392,1085077,"{u'A': 39, u'B': 12}",0
1419,91956.0,100000,2016-11-22 00:31:13.224550,-150,1049304,105779,1149304,"{u'A': 41, u'B': 14}",0
1420,92012.0,100000,2016-11-22 01:34:22.222130,-150,1021571,105189,1121571,"{u'A': 41, u'B': 11}",0
1421,92026.0,100000,2016-11-22 02:13:46.223490,-152,989660,105245,1089660,"{u'A': 40, u'B': 10}",0
1422,92469.0,100000,2016-11-22 12:19:14.643150,-155,1106085,100831,1206085,"{u'A': 45, u'B': 10}",0
1423,92749.0,100000,2016-11-22 12:37:33.144330,-152,1108900,98045,1208900,"{u'A': 45, u'B': 10}",0
1424,93174.0,100000,2016-11-22 12:54:27.694470,-151,1159309,92795,1259309,"{u'A': 47, u'B': 10}",0
1425,93299.0,100000,2016-11-22 13:11:48.208290,-150,1219687,90774,1319687,"{u'A': 50, u'B': 9}",0
1426,93475.0,100000,2016-11-22 13:31:08.549700,-149,1288647,89751,1388647,"{u'A': 53, u'B': 9}",0
1427,93558.0,100000,2016-11-22 13:51:49.150930,-148,1285824,89127,1385824,"{u'A': 52, u'B': 11}",0
1428,93443.0,100000,2016-11-22 14:14:23.143740,-152,1303861,90349,1403861,"{u'A': 52, u'B': 13}",0
1429,93438.0,100000,2016-11-22 14:40:49.148620,-150,1372104,90152,1472104,"{u'A': 55, u'B': 13}",0
1430,93496.0,100000,2016-11-22 16:12:39.643700,-150,1353451,89574,1453451,"{u'A': 55, u'B': 11}",0
1431,93536.0,100000,2016-11-22 16:45:28.693550,-151,1301954,89534,1401954,"{u'A': 54, u'B': 8}",0
1432,93499.0,100000,2016-11-22 17:15:16.492620,-151,1278913,89890,1378913,"{u'A': 53, u'B': 8}",0
1433,93523.0,100000,2016-11-22 17:46:53.843250,-154,1320246,90452,1420246,"{u'A': 54, u'B': 10}",0
1434,93697.0,100000,2016-11-22 18:17:30.543040,-156,1429440,87967,1529440,"{u'A': 57, u'B': 14}",0
1435,93628.0,100000,2016-11-22 18:46:55.494690,-157,1461232,88562,1561232,"{u'A': 58, u'B': 15}",0
1436,93567.0,100000,2016-11-22 19:09:30.994970,-157,1470012,89414,1570012,"{u'A': 58, u'B': 16}",0
1437,93580.0,100000,2016-11-22 20:23:41.296360,-156,1395706,89453,1495706,"{u'A': 56, u'B': 13}",0
1438,93581.0,100000,2016-11-22 21:36:33.495600,-154,1370007,89064,1470007,"{u'A': 54, u'B': 15}",0
1439,93580.0,100000,2016-11-22 23:14:25.495390,-154,1305200,89211,1405200,"{u'A': 52, u'B': 13}",0
1440,93541.0,100000,2016-11-23 00:40:16.743350,-153,1288092,89869,1388092,"{u'A': 50, u'B': 16}",0
1441,93605.0,100000,2016-11-23 01:36:24.294290,-152,1321155,89111,1421155,"{u'A': 51, u'B': 17}",0
1442,93544.0,100000,2016-11-23 02:14:14.694580,-151,1320152,90105,1420152,"{u'A': 51, u'B': 17}",0
1443,93570.0,100000,2016-11-23 12:16:23.194040,-151,1297050,90540,1397050,"{u'A': 50, u'B': 17}",0
1444,94117.0,100000,2016-11-23 12:43:25.273440,-145,1313420,83763,1413420,"{u'A': 50, u'B': 18}",0
1445,94260.0,100000,2016-11-23 13:09:16.014360,-147,1272273,82649,1372273,"{u'A': 49, u'B': 16}",0
1446,94239.0,100000,2016-11-23 13:37:21.094070,-153,1280969,83707,1380969,"{u'A': 49, u'B': 17}",0
1447,94011.0,100000,2016-11-23 14:07:23.797340,-153,1301487,85922,1401487,"{u'A': 50, u'B': 17}",0
1448,94198.0,100000,2016-11-23 14:42:56.239500,-152,1280703,83971,1380703,"{u'A': 49, u'B': 17}",0
1449,94080.0,100000,2016-11-23 16:21:13.239780,-154,1201956,84694,1301956,"{u'A': 46, u'B': 16}",0
1450,93934.0,100000,2016-11-23 16:58:44.240500,-158,1191082,85835,1291082,"{u'A': 46, u'B': 15}",0
1451,93687.0,100000,2016-11-23 17:36:53.240390,-156,1233453,88896,1333453,"{u'A': 48, u'B': 15}",0
1452,93859.0,100000,2016-11-23 18:12:42.240270,-153,1268306,86398,1368306,"{u'A': 49, u'B': 16}",0
1453,93807.0,100000,2016-11-23 18:50:41.240040,-156,1222249,87073,1322249,"{u'A': 47, u'B': 16}",0
1454,93765.0,100000,2016-11-23 19:25:56.941800,-159,1280315,87418,1380315,"{u'A': 50, u'B': 15}",0
1455,93663.0,100000,2016-11-23 21:35:59.589570,-165,1333656,89123,1433656,"{u'A': 52, u'B': 16}",0
1456,93482.0,100000,2016-11-23 22:56:56.238840,-171,1434882,91523,1534882,"{u'A': 57, u'B': 15}",0
1457,93442.0,100000,2016-11-24 00:28:41.288270,-169,1347586,91603,1447586,"{u'A': 54, u'B': 13}",0
1458,93059.0,100000,2016-11-24 01:21:54.339390,-172,1274606,96788,1374606,"{u'A': 51, u'B': 13}",0
1459,93198.0,100000,2016-11-24 02:12:04.239860,-166,1208696,95008,1308696,"{u'A': 48, u'B': 13}",0
1460,92909.0,100000,2016-11-24 12:24:01.142750,-173,1169428,98897,1269428,"{u'A': 46, u'B': 14}",0
1461,93053.0,100000,2016-11-24 12:48:58.895310,-174,1167389,97584,1267389,"{u'A': 45, u'B': 16}",0
1462,93168.0,100000,2016-11-24 13:16:38.495020,-174,1213830,96282,1313830,"{u'A': 47, u'B': 16}",0
1463,93204.0,100000,2016-11-24 13:46:39.845940,-170,1281738,96073,1381738,"{u'A': 50, u'B': 16}",0
1464,93546.0,100000,2016-11-24 14:18:04.540820,-172,1281989,92523,1381989,"{u'A': 49, u'B': 18}",0
1465,93360.0,100000,2016-11-24 16:01:58.090610,-174,1370260,94686,1470260,"{u'A': 53, u'B': 18}",0
1466,93703.0,100000,2016-11-24 16:39:02.090450,-175,1410272,90281,1510272,"{u'A': 55, u'B': 17}",0
1467,93535.0,100000,2016-11-24 17:14:41.490350,-176,1407821,92766,1507821,"{u'A': 55, u'B': 17}",0
1468,93542.0,100000,2016-11-24 17:55:47.489770,-176,1385518,92470,1485518,"{u'A': 54, u'B': 17}",0
1469,93640.0,100000,2016-11-24 18:34:58.190210,-176,1354206,91494,1454206,"{u'A': 53, u'B': 16}",0
